Gene,P01_A02,P01_A03,P01_A04,P01_A05,P01_A06,P01_A07,P01_A08,P01_A09,P01_A10,P01_A11,P01_A12,P01_B02,P01_B03,P01_B04,P01_B05,P01_B06,P01_B07,P01_B08,P01_B09,P01_B10
Slc7a2,1454.134485,1662.996168,2818.202689,2215.278328,2322.387157,2147.8064,2571.277809,2169.961182,1970.114362,1418.613342,1671.443828,2733.794482,2433.070273,2105.672333,1652.838918,1787.840642,1203.222977,1191.575296,1178.710532,939.4334616
Slc7a5,0,0,0,0,0,0.869909437,1.862569945,0,0.851021323,0,0,0,0,0,0,0,0,0,0,0
Slc7a6,3.282470621,21.73015746,1.876924868,5.753969683,1.929694356,5.219456621,0,5.477394653,3.40408529,3.494121533,2.929787605,3.003069734,7.463405747,6.039213192,5.774109759,4.226573621,1.987156032,6.853760947,4.854656228,8.133623044
Slc7a7,12.03572561,14.06069012,13.13847407,8.055557556,8.683624602,25.22737367,18.62569945,17.34508307,14.46736248,20.9647292,11.71915042,4.004092979,7.463405747,20.13071064,14.4352744,16.90629448,19.87156032,1.958217413,7.767449965,8.133623044
Slc7a8,0,1.278244556,1.876924868,1.150793937,0.964847178,0.869909437,0.931284973,0.912899109,0,0,2.197340703,0,0,1.006535532,0,0,2.980734047,0.979108707,0.970931246,2.440086913
Slc7a9,0,1.278244556,0,0,0,0,0,0,0,0,0,2.00204649,3.731702873,0,1.44352744,0,0,0,0.970931246,0
Slc8a1,0,2.556489113,0,0,0,1.739818874,0,0,0,3.494121533,2.929787605,0,0,0,0,0.845314724,0.993578016,0,0,0
Slc8a3,0,1.278244556,0,0,0,0,0.931284973,0.912899109,0,0.873530383,0,0,0,0,1.44352744,0,0.993578016,0,0,0
Slc9a1,1.094156874,2.556489113,0,2.301587873,3.859388712,7.829184932,6.518994808,1.825798218,5.957149258,1.747060766,2.197340703,5.005116224,3.731702873,2.013071064,1.44352744,7.607832517,2.980734047,1.958217413,3.883724982,4.880173827
Slc9a7,5.470784368,14.06069012,8.446161905,10.35714543,7.718777424,2.609728311,6.518994808,7.303192871,0.851021323,3.494121533,4.394681407,5.005116224,6.219504789,9.058819788,5.774109759,7.607832517,4.967890079,5.87465224,1.941862491,4.880173827
Slc9a8,8.753254988,7.669467338,15.01539894,13.80952724,14.47270767,13.04864155,18.62569945,24.64827594,27.23268232,20.09119881,17.57872563,10.01023245,13.68291054,23.15031724,18.76585672,32.12195952,23.84587238,25.45682638,27.18607488,32.53449218
Slco1a5,25.16560809,23.00840201,28.15387302,28.76984841,18.33209638,29.57692085,14.90055956,20.9966795,13.61634116,18.34413805,17.57872563,34.03479032,37.31702873,29.18953043,12.99174696,20.28755338,18.8779823,4.895543534,9.709312456,18.707333
Slco1b2,2608.469987,3107.412516,3299.633918,2849.365787,2567.458341,2634.955684,2980.111912,3264.527213,3083.250252,2962.141529,3315.787122,3209.280523,3022.679327,2718.652472,2697.952785,2418.445426,1968.278049,2005.214631,2107.891734,869.4843035
Slco1c1,1.094156874,1.278244556,0,4.603175746,0.964847178,0.869909437,0.931284973,0.912899109,0,0,0,1.001023245,0,1.006535532,0,0,1.987156032,0,0.970931246,0
Slco2a1,145.5228642,163.6153032,312.5079905,283.0953084,247.0008776,193.9898044,169.493865,209.966795,216.1594159,283.8973745,270.2729065,284.2906015,220.1704695,204.326713,177.5538751,235.842808,103.3321136,180.156002,210.6920803,217.1677353
Slco2b1,996.7769118,1155.533079,1867.540243,1604.206748,1548.579721,1456.228397,1030.00118,1603.963734,1532.689402,1804.713772,1675.106063,1518.552262,1272.51068,1127.319796,1267.417092,752.3301045,812.7468169,1196.47084,1345.710706,1007.755895
Slco3a1,1.094156874,2.556489113,1.876924868,0,0.964847178,0,1.862569945,1.825798218,0,0,0,1.001023245,0,0,2.887054879,0,1.987156032,1.958217413,1.941862491,1.626724609
Smpd1,22.97729434,23.00840201,26.27694815,16.11111511,16.40240203,20.87782649,19.55698442,31.95146881,28.93472497,15.7235469,25.63564154,15.01534867,23.6341182,22.1437817,18.76585672,32.96727424,30.80091849,19.58217413,28.15700612,22.77414452
Smpd2,122.5455698,107.3725427,91.03085609,121.9841573,140.867688,106.9988607,106.1664869,84.89961712,85.10213226,79.49126487,84.23139363,105.1074407,134.3413034,85.55552022,103.9339757,47.33762455,104.3256917,79.30780525,78.6454309,181.3797939
Smpd3,0,0,0,1.150793937,1.929694356,0,0,0,0.851021323,0.873530383,0.732446901,1.001023245,0,0,1.44352744,0,2.980734047,0,3.883724982,2.440086913
Sms,7.659098115,5.112978225,1.876924868,2.301587873,3.859388712,3.479637748,6.518994808,5.477394653,3.40408529,3.494121533,8.056915913,0,2.487801916,5.03267766,4.330582319,6.762517793,10.92935817,6.853760947,4.854656228,7.32026074
Smyd3,2.188313747,5.112978225,2.815387302,0,2.894541534,3.479637748,2.793854918,0.912899109,0.851021323,2.62059115,1.464893802,1.001023245,0,4.026142128,1.44352744,7.607832517,3.974312063,1.958217413,0,0.813362304
Soat1,1.094156874,5.112978225,0.938462434,1.150793937,4.82423589,4.349547184,3.72513989,2.738697326,1.702042645,4.367651916,5.127128308,1.001023245,7.463405747,10.06535532,4.330582319,5.071888345,6.955046111,5.87465224,3.883724982,6.506898436
Soat2,24.07145122,38.34733669,27.21541058,19.56349692,24.12117945,24.35746423,32.59497404,31.95146881,39.14698084,44.55004954,43.94681407,25.02558112,26.12192011,26.16992383,27.42702135,65.08923376,39.74312063,39.16434827,44.6628373,68.32243357
Sod1,1507.748172,1264.183866,1250.970424,1125.47647,1220.53168,1312.69334,1583.184453,1477.983657,1221.215598,1312.916166,957.3080998,1128.153197,1512.583565,1373.921001,1460.849769,3147.952033,1983.18172,2090.397089,1967.106704,971.1545915
Sod2,3224.480306,3083.12587,3107.249119,2743.492745,2660.08367,2911.586885,2872.082855,2972.399498,2768.372362,2732.403039,2340.167849,2470.525368,3067.459762,2902.848474,3288.355508,2583.281797,2856.536795,3014.675708,3061.346217,2676.775344
Sod3,20.7889806,29.3996248,17.83078624,24.16667267,24.12117945,33.0565586,32.59497404,32.86436792,17.87144777,18.34413805,19.77606633,27.02762761,24.87801916,20.13071064,28.87054879,14.37035031,17.88440428,12.72841319,29.12793737,33.34785448
Sord,2395.109396,2812.138024,3124.141442,2603.095884,2803.845899,2839.384402,2886.983415,3831.43756,3358.98116,3533.4304,3210.314768,2637.69625,2389.53374,2183.175569,2468.431922,2940.849925,2322.985401,3149.79271,3343.88721,2831.314182
Spcs1,25.16560809,34.51260302,26.27694815,39.12699384,31.83995687,20.00791705,45.63296365,31.95146881,11.91429852,27.95297226,21.97340703,37.03786006,47.2682364,42.27449235,51.96698783,12.67972086,35.76880857,17.62395672,22.33141865,19.52069531
Spcs2,24.07145122,25.56489113,5.630774603,16.11111511,27.98056816,20.87782649,25.14469426,11.86768841,15.31838381,24.45885073,21.97340703,3.003069734,1.243900958,9.058819788,10.10469208,16.06097976,18.8779823,13.70752189,10.6802437,17.08060839
Spcs3,48.14290244,60.07749415,96.66163069,69.04763619,59.82052503,68.72284551,89.40335736,141.4993619,87.65519623,103.0765852,73.97713702,59.06037144,65.92675076,78.5097715,82.28106406,88.75804604,96.37706753,93.01532714,97.09312456,58.56208592
Sphk2,26.25976497,35.79084758,32.84618519,36.82540597,38.59388712,40.88574353,31.66368907,33.77726703,42.55106613,41.92945839,45.41170787,41.04195304,34.82922682,43.28102788,24.53996647,125.1065792,54.64679087,46.99721792,21.3604874,83.77631736
Spr,425.6270238,501.0718661,514.2774138,497.1429806,509.43931,467.1413676,521.5195846,596.1231181,568.4822435,580.8977048,531.7564502,522.5341338,518.7066994,465.0194158,490.7993295,671.179891,537.5257065,538.5097887,545.66336,468.4966874
Sptlc1,64.55525554,80.52940705,84.46161905,60.99207864,44.38297019,52.19456621,69.84637294,69.38033227,65.52864184,88.2265687,79.10426533,73.07469687,69.65845363,59.38559639,80.83753662,168.2176301,116.2486278,106.722849,114.569887,120.3776211
Sptlc2,578.8089861,591.8272296,531.1697376,567.3414107,517.1580874,480.1900092,462.8486313,394.372415,428.0637253,405.3180978,426.2840965,555.5679009,628.1699837,656.2611669,568.7498112,453.9340069,506.7247881,451.3691138,522.3610101,230.9948945
Sqle,32.82470621,11.50420101,39.41542222,25.3174666,30.87510969,35.66628691,39.11396885,53.86104742,43.40208745,81.23832564,46.14415477,61.06241793,48.51213735,43.28102788,47.63640551,193.5770718,108.3000037,194.8426326,177.6804179,356.2526893
Srd5a1,64.55525554,62.63398326,65.69237037,71.34922406,43.41812301,63.50338889,73.57151283,70.29323138,57.01842862,54.15888376,49.07394238,60.06139469,87.07306704,64.41827405,108.264558,58.32671597,43.7174327,58.7465224,66.0233247,18.707333
Srd5a2,25.16560809,17.89542379,15.95386138,13.80952724,17.3672492,16.5282793,14.90055956,10.95478931,12.76531984,13.10295575,10.98670352,17.01739516,12.43900958,16.10456851,14.4352744,24.514127,14.90367024,18.60306543,8.738381211,21.14741992
Srd5a3,12.03572561,19.17366835,12.20001164,14.96032117,25.08602663,22.61764536,18.62569945,22.82247772,19.57349042,10.4823646,13.91649112,18.01841841,23.6341182,25.1633883,33.20113111,14.37035031,24.8394504,21.54039155,9.709312456,34.97457909
Srm,2.188313747,3.834733669,6.569237037,0,0.964847178,3.479637748,4.656424863,9.128991088,6.808170581,10.4823646,2.929787605,3.003069734,2.487801916,2.013071064,5.774109759,5.071888345,8.942202142,9.791087067,11.65117495,1.626724609
St3gal1,25.16560809,16.61717923,15.01539894,12.6587333,21.22663791,17.39818874,16.76312951,18.25798218,26.381661,27.95297226,17.57872563,17.01739516,16.17071245,22.1437817,21.6529116,36.34853314,18.8779823,31.33147862,29.12793737,29.28104296
St3gal2,2.188313747,2.556489113,4.692312169,5.753969683,6.753930246,5.219456621,2.793854918,6.390293762,3.40408529,7.861773449,5.127128308,2.00204649,2.487801916,6.039213192,2.887054879,7.607832517,6.955046111,6.853760947,0,13.82715918
St3gal3,111.6040011,122.7114774,93.84624339,105.8730422,83.94170448,88.73076256,108.9603418,107.7220948,131.0572837,124.9148448,182.3792784,113.1156267,57.21944406,72.47055831,80.83753662,100.5924522,71.53761714,68.53760947,77.67449965,208.2207499
St3gal4,39.38964745,47.29504858,41.29234709,60.99207864,56.9259835,28.70701142,37.2513989,40.16756079,42.55106613,28.82650265,36.62234506,98.10027799,73.39015651,75.4901649,41.86229575,49.87356873,25.83302841,28.3941525,31.06979986,30.09440526
St3gal5,236.3378847,196.8496617,237.4309958,189.8809995,164.0240203,183.5508912,209.5391188,240.0924656,196.5859255,158.9825297,205.0851323,265.2711599,292.3167251,339.2024743,336.3418934,330.5180571,452.0779972,463.1184183,477.6981728,427.0152098
St3gal6,4.376627494,1.278244556,0,1.150793937,1.929694356,4.349547184,6.518994808,3.651596435,2.553063968,4.367651916,2.929787605,1.001023245,1.243900958,1.006535532,1.44352744,4.226573621,1.987156032,2.93732612,0,1.626724609
St6galnac2,0,1.278244556,0,0,0,0,0.931284973,0,0,0,0,0,0,1.006535532,0,0,0.993578016,0,0.970931246,0
St6galnac3,14.22403936,14.06069012,19.70771111,5.753969683,14.47270767,6.089366058,13.96927459,10.0418902,21.27553307,14.85001651,6.59202211,7.007162714,8.707306704,10.06535532,24.53996647,5.917203069,20.86513833,12.72841319,9.709312456,13.82715918
St6galnac4,18.60066685,25.56489113,20.64617355,11.50793937,14.47270767,10.43891324,24.21340929,11.86768841,13.61634116,15.7235469,18.31117253,17.01739516,24.87801916,19.12417511,11.54821952,13.52503559,9.935780158,6.853760947,10.6802437,14.64052148
St6galnac5,0,0,0.938462434,0,0,0,0,0,1.702042645,0,0,0,1.243900958,0,1.44352744,0,0.993578016,0,0,0
St6galnac6,83.15592239,79.25116249,83.52315662,88.61113311,93.59017626,65.24320777,51.22067349,64.81583673,57.86944994,62.89418759,66.65266801,78.0798131,78.36576034,49.32024107,51.96698783,98.90182273,40.73669865,41.12256568,27.18607488,47.17501366
St8sia1,1.094156874,1.278244556,0,1.150793937,0,0,0,0,0,0,0,0,0,0,0,0.845314724,0,0,0,0
St8sia4,5.470784368,6.391222782,4.692312169,3.45238181,6.753930246,12.17873212,6.518994808,3.651596435,4.255106613,3.494121533,3.662234506,5.005116224,3.731702873,12.07842638,11.54821952,6.762517793,9.935780158,7.832869654,0.970931246,8.133623044
Stard3,35.01301995,63.91222782,61.0000582,42.57937565,46.31266454,59.15384171,24.21340929,58.42554296,56.16740729,71.62949142,57.86330519,39.03990655,57.21944406,40.26142128,43.30582319,43.95636566,31.79449651,47.97632663,54.37214975,59.37544822
Stt3a,1.094156874,14.06069012,0,2.301587873,3.859388712,5.219456621,5.587709835,5.477394653,5.957149258,4.367651916,2.929787605,7.007162714,4.975603831,4.026142128,2.887054879,0.845314724,3.974312063,3.916434827,4.854656228,3.253449218
Stt3b,984.7411862,991.9177757,964.739382,922.9367371,909.8508888,896.8766294,852.1257498,943.0247794,865.4886851,870.0362617,854.0330868,1066.089756,922.9745107,1192.744605,962.8328023,393.0713467,960.7899413,1377.60595,1341.826981,1085.838676
Sucla2,1091.96856,1198.993394,1011.662504,1034.563749,1044.929494,1052.590419,1170.62521,1043.443681,1060.372568,940.7922227,1070.104923,1020.042686,1033.681696,1109.202156,1006.138625,751.4847898,1082.006459,973.2340545,857.3322899,1002.875721
Suclg1,993.4944412,731.1558862,599.6774953,667.4604832,753.545646,780.3087649,801.8363613,542.2620706,556.567945,498.7858488,440.9330345,703.7193411,625.6821818,636.1304562,701.5543357,59.17203069,562.3651569,531.6560278,507.7970415,753.1734939
Suclg2,1988.083039,1852.176362,2117.171251,1731.944874,1995.303964,1973.824512,2003.193976,2152.616099,2145.424754,2144.517091,1780.578417,1982.026025,2031.290264,2039.240988,2441.0049,1629.766788,2403.46522,2773.814966,2703.072588,2260.333844
Sult1a1,10384.64289,9010.345878,7423.237852,6259.168221,7579.83943,7275.052621,8092.866411,5631.674602,7042.201445,6229.145162,5630.319329,4969.079387,5609.99332,7723.147137,7805.152866,6692.356671,12264.72703,11637.68609,12676.47834,12443.6299
Sult1b1,975.9879312,1027.708623,991.0163302,1006.944694,984.1441215,991.6967581,1039.314029,833.4768864,879.1050263,793.1655879,807.1564851,791.8093867,853.316057,923.9996184,860.342354,364.3306461,722.3312175,630.5460071,576.7331599,313.1444872
Sult1c2,101.7565892,113.7637655,63.8154455,72.500018,65.6096081,86.99094369,64.2586631,59.33844207,62.12455655,46.29711031,74.70958392,61.06241793,68.41455268,107.6993019,93.82928358,264.5835087,161.9532166,184.0724369,159.2327243,192.7668662
Sult1e1,2.188313747,10.22595645,10.32308677,6.904763619,8.683624602,11.30882268,15.83184453,5.477394653,6.808170581,3.494121533,8.056915913,9.009209203,19.90241532,34.22220809,59.18462503,36.34853314,48.68532277,71.47493559,68.93611844,45.54828905
Sult2a1,79.87345177,30.67786935,9.384624339,9.206351492,9.64847178,16.5282793,25.14469426,1.825798218,8.510213226,1.747060766,4.394681407,6.006139469,29.85362299,42.27449235,30.31407623,21.1328681,18.8779823,15.66573931,9.709312456,3.253449218
Sult2a3,3.282470621,1.278244556,0,0,0,0,0,0,0,0,0,0,0,1.006535532,1.44352744,0,2.980734047,0,0,0
Sult2a4,0,6.391222782,0.938462434,0,0.964847178,0,0.931284973,0,0,0,0,0,2.487801916,0,0,1.690629448,1.987156032,2.93732612,0,0
Sult2a5,20.7889806,3.834733669,3.753849736,0,1.929694356,0,1.862569945,0,0,0,0,0,3.731702873,7.045748724,2.887054879,0.845314724,1.987156032,0,0,0.813362304
Sult2b1,0,0,1.876924868,0,0,0,0,0,0,0.873530383,0,0,0,2.013071064,0,0,0,0,0,0
Sult4a1,1.094156874,0,0,0,0,0,0,0,0.851021323,0,0,0,0,0,2.887054879,0,0,0,0,0
Suox,1158.712129,1152.97659,1358.893604,1239.40507,1396.133866,1174.37774,1139.892806,1245.194384,1275.680963,1250.021978,1412.157625,1216.243242,1036.169498,1059.881915,936.8493083,1175.832781,860.4385617,879.2396187,883.5474335,969.5278669
Suv39h1,6.564941241,8.947711894,9.384624339,5.753969683,16.40240203,5.219456621,5.587709835,14.60638574,10.21225587,8.735303832,8.056915913,18.01841841,11.19510862,8.052284256,5.774109759,4.226573621,6.955046111,5.87465224,7.767449965,9.760347653
Suv39h2,16.4123531,17.89542379,14.07693651,17.26190905,21.22663791,16.5282793,16.76312951,20.08378039,12.76531984,10.4823646,26.36808844,14.01432543,23.6341182,23.15031724,23.09643903,11.83440614,19.87156032,24.47771767,25.24421239,17.8939707
Synj1,0,0,0,0,0.964847178,0,0.931284973,0,1.702042645,0,0,0,2.487801916,0,0,0,0.993578016,0.979108707,0,0.813362304
Synj2,6.564941241,5.112978225,7.507699471,13.80952724,12.54301331,10.43891324,4.656424863,9.128991088,10.21225587,2.62059115,12.45159732,19.01944165,9.951207662,11.07189085,7.217637198,0,4.967890079,4.895543534,11.65117495,8.946985349
Taldo1,701.3545559,706.8692397,800.5084561,727.3017679,760.2995762,797.7069536,825.1184856,951.2408714,906.3377086,822.865621,911.163945,741.7582244,707.779645,735.7774739,736.1989942,915.4758463,899.1881043,854.761901,863.1578774,1291.619339
Tat,15.31819623,15.33893468,34.72311005,28.76984841,46.31266454,45.23529072,70.77765791,81.24802069,54.46536465,62.89418759,47.60904858,27.02762761,17.41461341,25.1633883,24.53996647,9.298461966,42.72385468,49.93454404,62.13959972,47.98837596
Tbcb,51.42537306,51.12978225,46.92312169,62.14287257,48.2423589,47.84501903,40.97653879,56.59974475,36.59391687,39.30886724,43.21436717,50.05116224,48.51213735,58.37906086,54.85404271,58.32671597,51.66605682,39.16434827,51.45935602,114.6840849
Tbxas1,18.60066685,28.12138024,18.76924868,13.80952724,12.54301331,18.26809817,15.83184453,5.477394653,12.76531984,19.21766843,13.18404422,25.02558112,19.90241532,22.1437817,15.87880184,0,11.92293619,2.93732612,5.825587474,9.760347653
Tcirg1,2.188313747,6.391222782,0,6.904763619,3.859388712,3.479637748,0.931284973,1.825798218,3.40408529,6.114712682,1.464893802,6.006139469,8.707306704,5.03267766,4.330582319,5.917203069,0,3.916434827,0.970931246,3.253449218
Tdo2,786.6987921,838.528429,1220.001164,704.2858892,850.995211,1043.891324,1427.659863,1493.502942,1372.697393,1266.619056,1026.158109,969.9915242,977.7061528,931.0453671,1032.122119,1016.913613,1050.211963,1220.948557,1102.006964,832.8829998
Tecr,440.94522,352.7954976,469.2312169,426.9445505,441.9000075,498.4581073,417.2156677,478.359133,485.0821539,646.4124836,463.6388884,401.4103212,358.2434758,332.1567256,505.2346039,352.49624,458.0394653,562.0083977,538.8668413,533.5656717
Tecrl,0,2.556489113,0.938462434,0,0,0,0,0,0,0,0,0,1.243900958,0,4.330582319,0,1.987156032,0,0,0
Th,0,3.834733669,0.938462434,0,0,0,0,0,0,0,0,0,0,0,0,0,1.987156032,0.979108707,0,0
Thnsl1,0,6.391222782,1.876924868,5.753969683,1.929694356,3.479637748,2.793854918,4.564495544,1.702042645,1.747060766,0.732446901,4.004092979,2.487801916,4.026142128,1.44352744,4.226573621,3.974312063,1.958217413,1.941862491,0.813362304
Thtpa,179.4417273,134.2156784,139.8309026,204.8413207,175.6021864,163.5429741,167.6312951,140.5864628,155.736902,127.5354359,151.6165085,175.1790678,155.4876197,126.823477,141.4656891,195.2677013,117.2422059,102.8064142,121.3664057,121.1909834
Tk1,8.753254988,10.22595645,1.876924868,4.603175746,1.929694356,4.349547184,9.312849725,1.825798218,5.957149258,7.861773449,5.127128308,5.005116224,2.487801916,5.03267766,2.887054879,1.690629448,4.967890079,2.93732612,6.796518719,13.01379687
Tk2,5.470784368,5.112978225,7.507699471,4.603175746,4.82423589,1.739818874,1.862569945,2.738697326,3.40408529,3.494121533,2.197340703,7.007162714,3.731702873,5.03267766,2.887054879,2.535944172,1.987156032,0,1.941862491,4.066811522
Tkfc,462.8283575,672.3566366,747.0160974,670.912865,732.3190081,768.9999422,779.485522,710.2355067,680.8170581,696.2037154,714.1357286,754.7715266,640.6089933,671.3591999,684.2320064,1350.812929,986.6229697,1416.770299,1436.007312,1965.083328
Tkt,233.0554141,268.4313568,381.0157482,288.8492781,284.6299175,303.5983935,283.1106316,337.7726703,350.6207849,408.8122193,297.3734419,316.3233454,310.9752394,306.9933373,360.8818599,388.8447731,348.7458835,450.3900051,482.5528291,409.9346014
Tktl2,1.094156874,1.278244556,0,0,0,0,0,0,0.851021323,0,0,0,3.731702873,0,0,0,0,0,0,0
Tm7sf2,26.25976497,19.17366835,39.41542222,21.86508479,28.94541534,31.31673973,37.2513989,47.47075366,39.14698084,64.64124836,32.96011055,29.0296741,27.36582107,25.1633883,24.53996647,28.74070062,42.72385468,44.0598918,35.92445609,21.14741992
Tmlhe,32.82470621,44.73855947,34.72311005,49.48413927,34.73449841,33.0565586,74.5027978,47.47075366,49.35923671,30.57356341,43.94681407,38.0388833,29.85362299,21.13724617,37.53171343,59.17203069,46.69816674,58.7465224,50.48842477,29.28104296
